customer_id,age,gender,loyalty_member,join_date
10218,52,Female,1,2025-03-23
10219,68,Male,0,2023-07-20
10220,39,Male,1,2024-02-28
10221,42,Female,1,2024-05-04
10222,61,Male,1,2024-11-19
10223,52,Female,0,2025-08-14
10224,21,Female,1,2022-08-01
10225,59,Female,1,2022-12-01
10226,57,Male,1,2022-05-24
10227,62,Female,1,2024-09-27
10228,37,Male,0,2024-05-14
10229,54,Female,1,2024-07-12
10230,46,Female,0,2025-09-17
10231,62,Male,0,2022-03-31
10232,33,Male,0,2024-07-22
10233,29,Male,1,2022-03-18
10234,30,Male,1,2024-03-28
10235,26,Female,0,2025-11-10
10236,50,Male,0,2024-05-11
10237,63,Female,1,2024-05-14
10238,40,Female,1,2025-09-17
10239,34,Female,0,2023-11-06
10240,19,Female,0,2022-07-20
10241,50,Male,1,2025-02-06
10242,56,Female,1,2023-10-14
10243,64,Female,0,2021-04-11
10244,69,Female,0,2024-03-12
10245,28,Male,0,2024-03-17
10246,35,Female,1,2022-09-11
10247,42,Male,0,2022-10-31
10248,32,Female,0,2022-01-14
10249,26,Male,1,2022-01-04
10250,33,Female,0,2026-01-05
10251,55,Male,0,2022-10-12
10252,18,Female,1,2025-10-29
10253,26,Female,1,2022-07-27
10254,26,Male,0,2021-12-21
10255,57,Male,0,2023-11-15
10256,63,Male,1,2025-01-25
10257,69,Female,0,2021-09-08
10258,58,Male,0,2026-02-20
10259,46,Male,1,2021-05-26
10260,64,Female,0,2024-01-06
10261,50,Female,1,2025-01-01
10262,30,Male,1,2024-07-31
10263,60,Male,1,2026-02-18
10264,18,Male,1,2024-08-30
10265,46,Male,1,2021-09-26
10266,70,Male,1,2021-04-03
10267,46,Male,1,2024-09-30
10268,37,Female,1,2022-08-08
10269,64,Female,1,2025-12-30
10270,51,Female,1,2026-01-15
10271,34,Female,0,2024-06-19
10272,25,Male,0,2025-06-23
10273,54,Male,0,2022-01-17
10274,46,Female,1,2022-02-16
10275,44,Female,1,2023-03-29
10276,39,Female,1,2025-06-22
10277,33,Male,0,2024-12-17
10278,56,Female,0,2022-06-21
10279,22,Male,1,2023-03-17
10280,50,Male,0,2024-03-11
10281,68,Female,0,2022-08-03
10282,43,Female,1,2025-06-24
10283,20,Male,0,2023-11-08
10284,70,Female,1,2024-06-02
10285,60,Female,1,2023-09-04
10286,67,Male,1,2023-10-04
10287,65,Female,1,2022-06-10
10288,54,Female,1,2023-01-08
10289,43,Female,0,2021-12-12
10290,32,Female,0,2023-12-13
10291,53,Female,0,2024-01-11
10292,33,Male,1,2022-09-05
10293,50,Male,1,2023-05-05
10294,46,Female,1,2024-06-21
10295,59,Male,1,2024-09-11
10296,70,Female,1,2022-05-16
10297,37,Female,1,2024-06-16
10298,69,Female,1,2022-11-30
10299,36,Male,0,2023-11-26
10300,69,Male,0,2024-08-04
10301,63,Male,1,2025-01-30
10302,28,Female,1,2022-10-11
10303,40,Female,0,2025-05-02
10304,66,Male,1,2023-12-15
10305,38,Male,1,2022-11-17
10306,58,Male,1,2026-02-28
10307,28,Female,1,2023-05-04
10308,60,Female,1,2024-06-27
10309,37,Male,1,2021-08-28
10310,67,Female,1,2024-04-29
10311,41,Female,1,2025-10-05
10312,54,Male,0,2022-10-25
10313,63,Male,1,2024-03-01
10314,21,Female,0,2023-06-18
10315,31,Male,1,2025-09-21
10316,65,Male,1,2024-10-15
10317,56,Male,0,2026-02-14
10318,34,Male,1,2023-12-07
10319,59,Male,0,2024-12-20
10320,37,Male,0,2022-12-22
10321,64,Male,0,2024-11-10
10322,55,Female,1,2023-06-29
10323,58,Female,1,2025-10-13
10324,40,Male,1,2021-11-17
10325,31,Male,0,2023-01-22
10326,37,Male,0,2023-12-06
10327,24,Female,1,2021-08-15
10328,57,Male,1,2022-02-09
10329,35,Female,0,2022-12-13
10330,55,Male,1,2023-12-11
10331,47,Male,1,2023-04-25
10332,56,Female,1,2025-07-16
10333,57,Female,0,2022-11-27
10334,22,Female,1,2025-02-24
10335,53,Male,1,2025-08-25
10336,45,Female,0,2024-10-30
10337,41,Female,1,2022-12-08
10338,70,Female,0,2025-11-15
10339,70,Male,0,2023-12-29
10340,44,Female,1,2023-01-16
10341,34,Female,0,2025-05-21
10342,20,Female,1,2024-05-05
10343,35,Male,0,2023-03-17
10344,37,Female,0,2024-10-16
10345,70,Female,1,2023-10-19
10346,44,Female,0,2024-04-27
10347,70,Male,1,2021-11-24
10348,36,Female,1,2022-08-31
10349,41,Female,1,2026-02-11
10350,27,Male,1,2025-11-22
10351,67,Male,1,2021-12-03
10352,52,Female,1,2022-02-25
10353,23,Female,0,2022-03-13
10354,18,Female,1,2024-06-02
10355,67,Female,1,2026-02-17
10356,47,Male,1,2023-01-06
10357,30,Male,1,2022-08-27
10358,34,Female,1,2021-04-04
10359,21,Male,0,2021-06-05
10360,61,Female,0,2021-11-08
10361,34,Female,0,2023-03-25
10362,55,Male,1,2025-04-05
10363,68,Male,0,2025-01-07
10364,28,Female,0,2024-03-16
10365,38,Male,0,2022-09-16
10366,62,Female,1,2024-04-21
10367,68,Female,1,2023-09-16
10368,44,Female,0,2021-08-04
10369,55,Male,1,2025-11-20
10370,42,Male,1,2023-10-22
10371,43,Female,0,2021-03-14
10372,55,Male,0,2024-04-10
10373,32,Female,0,2021-09-04
10374,19,Female,0,2023-09-06
10375,26,Female,1,2024-04-16
10376,55,Male,0,2021-12-12
10377,19,Female,1,2021-04-12
10378,40,Female,0,2022-12-18
10379,57,Female,0,2025-07-29
10380,68,Female,1,2021-06-30
10381,62,Female,0,2023-11-04
10382,28,Male,0,2024-07-09
10383,35,Female,1,2024-05-06
10384,57,Female,0,2025-02-21
10385,61,Female,0,2025-06-18
10386,35,Male,1,2025-02-08
10387,44,Male,1,2025-02-27
10388,34,Female,1,2024-10-05
10389,64,Male,0,2024-12-30
10390,27,Female,1,2023-05-18
10391,44,Female,0,2021-08-12
10392,39,Male,0,2025-02-04
10393,51,Male,1,2023-03-24
10394,27,Male,1,2023-04-10
10395,58,Female,1,2025-01-20
10396,55,Male,1,2026-01-10
10397,70,Female,1,2024-08-05
10398,28,Female,1,2023-10-08
10399,58,Male,1,2022-09-01
10400,24,Female,1,2024-02-04
10401,26,Female,1,2024-06-06
10402,44,Female,0,2023-01-07
10403,33,Male,1,2024-09-15
10404,67,Male,1,2024-08-21
10405,54,Male,1,2023-10-02
10406,59,Male,0,2022-12-24
10407,57,Female,1,2025-09-08
10408,57,Male,1,2025-03-01
10409,29,Male,1,2024-01-21
10410,56,Female,0,2021-10-09
10411,32,Female,1,2024-02-24
10412,57,Male,1,2022-10-24
10413,50,Female,0,2024-10-25
10414,56,Male,0,2025-12-31
10415,32,Male,0,2022-12-16
10416,32,Male,0,2023-02-26
10417,50,Female,1,2024-06-30
10418,22,Male,0,2026-01-04
10419,57,Male,0,2023-09-27
10420,48,Male,0,2025-07-21
10421,40,Male,0,2026-01-20
10422,55,Male,1,2026-02-06
10423,52,Female,1,2023-09-06
10424,37,Female,0,2021-11-23
10425,37,Female,1,2022-01-23
10426,41,Female,0,2021-12-30
10427,66,Male,1,2022-06-13
10428,60,Male,0,2025-03-27
10429,63,Male,0,2021-03-20
10430,30,Female,1,2023-09-27
10431,70,Male,1,2021-09-27
10432,68,Male,1,2024-03-28
10433,45,Male,1,2025-04-16
10434,23,Female,1,2023-02-03
10435,62,Male,0,2025-02-06
10436,67,Female,1,2021-08-21
10437,66,Female,1,2024-02-09
10438,56,Female,0,2023-11-15
10439,50,Female,1,2021-04-25
10440,28,Female,0,2022-05-30
10441,63,Male,1,2022-09-04
10442,54,Male,0,2022-02-16
10443,28,Male,1,2025-05-08
10444,25,Male,0,2022-01-25
10445,49,Female,0,2023-09-16
10446,39,Female,1,2026-02-09
10447,63,Female,0,2023-06-04
10448,61,Female,1,2023-01-28
10449,56,Female,1,2022-07-29
10450,62,Female,0,2025-08-21
10451,63,Male,0,2023-10-11
10452,31,Male,0,2026-02-17
10453,20,Male,1,2022-01-09
10454,66,Male,1,2025-12-25
10455,22,Female,1,2025-11-06
10456,49,Female,1,2025-01-08
10457,21,Female,1,2022-05-14
10458,56,Male,1,2021-04-29
10459,60,Female,1,2025-06-04
10460,56,Female,1,2024-11-09
10461,19,Male,1,2021-08-06
10462,47,Male,0,2025-04-22
10463,34,Male,1,2025-04-01
10464,62,Female,1,2022-08-31
10465,32,Female,1,2024-11-29
10466,57,Male,1,2023-07-28
10467,30,Male,1,2022-01-24
10468,69,Male,0,2025-02-10
10469,21,Male,0,2021-06-17
10470,37,Female,1,2024-11-30
10471,40,Female,0,2022-05-06
10472,23,Female,0,2022-09-21
10473,23,Female,0,2025-08-17
10474,37,Male,1,2025-11-06
10475,21,Male,0,2023-08-27
10476,48,Female,0,2024-10-10
10477,20,Male,1,2021-03-22
10478,68,Female,1,2023-03-07
10479,55,Male,0,2025-12-30
10480,31,Male,1,2023-01-09
10481,57,Female,0,2021-03-17
10482,59,Male,1,2023-12-27
10483,47,Female,0,2021-07-13
10484,58,Female,0,2025-05-04
10485,37,Male,1,2021-03-20
10486,52,Female,0,2023-02-15
10487,70,Female,0,2024-01-21
10488,67,Female,0,2025-03-17
10489,64,Male,0,2024-09-12
10490,69,Female,1,2021-11-12
10491,44,Female,0,2025-01-24
10492,26,Female,1,2021-12-25
10493,39,Male,1,2024-02-14
10494,44,Male,1,2021-10-04
10495,35,Male,0,2021-08-10
10496,22,Male,0,2021-12-18
10497,42,Female,1,2023-05-04
10498,70,Male,0,2024-12-24
10499,43,Male,0,2023-02-14
10500,24,Male,1,2022-10-27
10501,30,Female,0,2021-07-07
10502,51,Female,0,2022-05-24
10503,19,Female,0,2026-01-25
10504,54,Female,1,2025-09-22
10505,18,Female,0,2024-02-10
10506,47,Male,1,2021-04-13
10507,32,Female,1,2024-03-11
10508,40,Male,0,2022-08-01
10509,64,Male,1,2024-03-07
10510,34,Female,1,2023-02-24
10511,35,Female,1,2025-03-09
10512,33,Male,0,2023-04-07
10513,59,Male,0,2023-10-13
10514,29,Female,1,2024-12-05
10515,69,Female,1,2023-09-24
10516,31,Male,0,2022-04-20
10517,24,Male,0,2025-01-31
10518,54,Female,0,2021-05-24
10519,52,Female,0,2024-05-08
10520,23,Male,0,2021-06-29
10521,42,Female,0,2025-03-10
10522,57,Female,0,2022-05-15
10523,52,Female,1,2022-07-28
10524,67,Female,0,2022-11-15
10525,64,Male,1,2025-05-07
10526,51,Male,1,2023-10-08
10527,25,Male,1,2021-07-11
10528,56,Male,0,2022-10-18
10529,56,Male,1,2022-04-21
10530,37,Male,1,2025-03-30
10531,60,Male,1,2021-04-18
10532,65,Female,0,2021-12-05
10533,35,Male,1,2024-02-19
10534,19,Female,1,2024-09-06
10535,59,Female,0,2021-04-05
10536,20,Female,1,2025-03-28
10537,43,Male,0,2023-02-20
10538,31,Female,0,2025-11-18
10539,43,Female,1,2025-07-26
10540,56,Male,0,2022-06-02
10541,28,Female,1,2021-11-04
10542,68,Female,1,2025-03-08
10543,28,Female,1,2023-01-17
10544,35,Male,1,2021-08-23
10545,20,Male,1,2026-02-08
10546,48,Female,0,2022-08-28
10547,36,Male,1,2024-11-03
10548,63,Female,0,2024-12-05
10549,54,Female,1,2025-03-29
10550,57,Female,0,2025-01-23
10551,42,Male,1,2023-06-13
10552,30,Male,1,2022-08-11
10553,69,Female,0,2023-05-23
10554,65,Male,0,2025-09-03
10555,21,Female,1,2022-03-16
10556,40,Female,1,2021-09-15
10557,35,Male,1,2024-05-15
10558,27,Female,1,2022-08-09
10559,27,Female,1,2023-08-06
10560,66,Male,1,2024-05-10
10561,22,Male,0,2022-06-09
10562,22,Male,1,2025-10-01
10563,30,Female,0,2023-07-08
10564,66,Female,0,2024-08-26
10565,45,Male,0,2021-05-21
10566,63,Female,1,2021-06-17
10567,48,Male,1,2022-01-19
10568,41,Male,1,2025-10-18
10569,62,Female,1,2026-02-11
10570,33,Female,1,2021-05-30
10571,55,Female,1,2023-09-01
10572,29,Female,0,2022-02-02
10573,22,Female,0,2021-06-19
10574,33,Female,1,2022-03-06
10575,20,Female,1,2022-07-13
10576,28,Male,1,2023-05-29
10577,47,Female,1,2022-10-20
10578,56,Male,1,2025-03-09
10579,21,Male,1,2023-06-14
10580,47,Male,0,2023-09-15
10581,32,Female,1,2021-09-18
10582,51,Male,1,2025-01-19
10583,63,Male,0,2024-05-19
10584,24,Female,0,2023-07-10
10585,61,Female,0,2022-08-05
10586,31,Male,0,2022-04-15
10587,31,Male,0,2022-10-06
10588,57,Female,1,2024-05-31
10589,34,Female,0,2024-11-19
10590,51,Male,0,2025-10-19
10591,49,Female,0,2021-11-20
10592,26,Female,0,2024-01-01
10593,29,Male,1,2023-12-09
10594,45,Female,1,2025-10-03
10595,40,Male,1,2023-07-08
10596,63,Male,0,2026-01-14
10597,51,Male,1,2021-12-10
10598,33,Female,0,2025-08-24
10599,43,Female,0,2022-03-28
10600,61,Male,0,2023-01-04
10601,41,Male,0,2023-11-09
10602,70,Male,1,2021-08-27
10603,32,Female,0,2023-04-12
10604,48,Male,0,2023-11-08
10605,61,Female,0,2024-05-22
10606,57,Female,0,2022-03-23
10607,64,Female,0,2024-02-20
10608,57,Female,0,2022-10-21
10609,46,Male,1,2023-04-21
10610,68,Male,0,2024-06-25
10611,63,Female,0,2025-10-15
10612,19,Male,0,2025-04-29
10613,21,Female,0,2025-01-03
10614,43,Female,1,2024-07-02
10615,34,Female,0,2024-11-02
10616,32,Female,1,2022-08-08
10617,35,Male,0,2026-02-28
10618,25,Male,0,2022-05-21
10619,35,Male,1,2024-02-21
10620,66,Male,1,2021-06-29
10621,38,Male,1,2022-06-03
10622,36,Male,0,2025-09-26
10623,61,Male,0,2024-05-04
10624,35,Female,0,2024-05-13
10625,32,Male,0,2025-09-14
10626,56,Male,0,2024-08-08
10627,60,Male,0,2023-07-04
10628,66,Male,1,2025-07-23
10629,59,Female,1,2023-03-19
10630,35,Male,0,2023-07-20
10631,23,Male,0,2025-02-25
10632,55,Female,0,2022-11-15
10633,67,Female,1,2023-07-25
10634,50,Male,1,2024-09-10
10635,50,Male,1,2024-04-22
10636,24,Female,1,2023-06-21
10637,43,Female,0,2021-12-31
10638,70,Male,1,2023-04-26
10639,44,Female,1,2021-12-22
10640,59,Male,1,2021-08-15
10641,62,Female,1,2023-05-21
10642,37,Female,1,2025-03-23
10643,63,Female,1,2021-11-22
10644,27,Male,1,2023-06-18
10645,25,Male,1,2025-11-26
10646,38,Male,0,2024-04-15
10647,39,Male,0,2024-07-04
10648,23,Female,1,2025-06-19
10649,22,Female,1,2023-08-15
10650,54,Female,1,2024-06-27
10651,19,Female,1,2022-01-07
10652,48,Male,1,2022-10-15
10653,65,Female,0,2024-06-03
10654,65,Male,0,2022-01-13
10655,70,Female,0,2023-09-19
10656,52,Female,0,2025-05-29
10657,64,Female,0,2024-07-21
10658,24,Male,1,2022-10-23
10659,69,Male,1,2025-03-13
10660,46,Male,0,2024-09-15
10661,49,Male,0,2022-09-11
10662,53,Female,1,2021-08-28
10663,23,Female,0,2022-05-03
10664,69,Female,0,2024-03-12
10665,42,Female,1,2021-12-05
10666,61,Female,1,2022-06-25
10667,20,Male,0,2025-10-27
10668,64,Female,0,2026-02-03
10669,41,Male,0,2025-07-04
10670,48,Male,1,2021-06-27
10671,62,Female,0,2023-11-28
10672,33,Male,0,2023-03-10
10673,55,Male,0,2024-03-11
10674,57,Male,0,2021-11-14
10675,24,Female,1,2021-07-29
10676,27,Male,1,2021-12-25
10677,57,Male,0,2026-01-19
10678,64,Female,1,2023-10-01
10679,63,Female,0,2022-05-15
10680,62,Male,0,2024-07-28
10681,25,Male,0,2022-09-28
10682,38,Male,0,2025-09-26
10683,33,Female,0,2021-09-16
10684,41,Female,0,2025-11-07
10685,35,Male,0,2025-01-28
10686,48,Male,0,2022-07-05
10687,63,Female,0,2021-06-29
10688,66,Female,1,2024-05-01
10689,42,Female,0,2022-06-23
10690,68,Female,1,2025-05-09
10691,65,Male,1,2021-07-05
10692,61,Female,0,2025-07-23
10693,32,Male,1,2024-09-16
10694,35,Male,1,2021-09-16
10695,21,Male,1,2023-10-10
10696,67,Female,0,2022-04-15
10697,44,Male,1,2024-04-06
10698,27,Female,1,2024-05-20
10699,28,Female,0,2023-01-18
10700,60,Male,1,2023-03-15
10701,51,Female,1,2024-08-07
10702,30,Male,0,2022-04-11
10703,56,Male,0,2024-04-09
10704,58,Male,0,2025-08-19
10705,18,Female,0,2023-01-13
10706,29,Male,0,2022-03-22
10707,62,Male,0,2023-08-14
10708,24,Female,1,2021-08-16
10709,49,Female,0,2022-10-26
10710,26,Female,1,2021-05-12
10711,66,Male,1,2022-06-06
10712,64,Female,0,2023-11-03
10713,28,Male,0,2023-09-05
10714,51,Female,1,2022-06-21
10715,39,Female,1,2023-05-27
10716,24,Female,0,2021-07-02
10717,23,Male,1,2023-09-22
10718,43,Male,1,2023-12-17
10719,60,Male,0,2025-03-07
10720,38,Male,1,2022-11-10
10721,58,Male,0,2025-11-16
10722,38,Male,1,2025-02-24
10723,68,Female,1,2022-06-02
10724,34,Male,0,2022-03-22
10725,58,Female,0,2022-09-13
10726,61,Female,0,2022-02-27
10727,25,Female,0,2023-05-15
10728,36,Male,1,2024-08-02
10729,18,Female,1,2024-04-26
10730,38,Female,0,2022-06-01
10731,43,Female,0,2023-11-29
10732,46,Female,0,2023-04-13
10733,24,Female,0,2024-01-27
10734,62,Male,1,2022-05-18
10735,53,Male,0,2022-07-13
10736,62,Female,0,2021-07-12
10737,47,Male,1,2024-10-15
10738,26,Female,0,2021-10-26
10739,62,Male,1,2025-02-15
10740,25,Female,0,2024-03-05
10741,57,Female,1,2024-07-29
10742,34,Female,1,2025-01-12
10743,44,Male,1,2024-03-27
10744,47,Female,1,2024-04-10
10745,61,Male,1,2021-06-26
10746,33,Female,1,2024-11-08
10747,46,Female,1,2023-11-23
10748,21,Female,0,2024-08-03
10749,33,Female,0,2023-11-20
10750,41,Male,1,2023-01-18
10751,41,Female,0,2022-04-30
10752,37,Female,1,2022-03-04
10753,42,Female,1,2025-02-07
10754,51,Male,1,2023-07-25
10755,51,Male,1,2023-09-15
10756,58,Male,1,2025-07-13
10757,45,Female,0,2025-04-13
10758,27,Male,0,2023-09-15
10759,35,Male,1,2024-08-26
10760,63,Male,1,2021-07-20
10761,18,Female,0,2023-04-11
10762,63,Female,0,2025-06-04
10763,54,Male,0,2023-05-29
10764,38,Male,1,2025-07-05
10765,29,Male,1,2021-03-31
10766,53,Male,1,2022-01-10
10767,29,Male,1,2022-07-12
10768,64,Female,1,2024-07-16
10769,51,Male,0,2024-11-11
10770,44,Female,1,2023-07-14
10771,19,Female,1,2024-09-23
10772,47,Female,1,2024-06-06
10773,57,Male,0,2025-04-05
10774,24,Male,0,2023-05-17
10775,54,Female,1,2024-05-28
10776,32,Male,1,2023-01-15
10777,41,Female,0,2022-04-05
10778,46,Female,0,2023-12-02
10779,45,Male,1,2022-04-15
10780,65,Male,0,2025-07-15
10781,65,Female,1,2025-05-19
10782,66,Male,0,2022-07-05
10783,37,Female,1,2024-04-16
10784,44,Male,0,2021-03-06
10785,32,Female,0,2022-03-14
10786,40,Male,1,2025-11-13
10787,70,Male,0,2023-04-23
10788,38,Female,1,2023-10-06
10789,44,Male,0,2024-02-13
10790,29,Male,1,2023-08-25
10791,60,Female,0,2025-05-27
10792,27,Male,1,2021-08-24
10793,35,Male,0,2024-04-21
10794,65,Male,0,2024-06-30
10795,57,Male,0,2025-04-03
10796,55,Female,1,2021-06-12
10797,62,Male,0,2025-03-06
10798,23,Female,0,2025-10-14
10799,39,Female,0,2022-02-01
10800,31,Male,0,2021-12-27
10801,38,Male,0,2024-03-24
10802,43,Female,1,2021-10-24
10803,36,Male,1,2025-08-05
10804,23,Female,1,2026-02-22
10805,59,Male,1,2022-01-09
10806,59,Male,0,2025-05-28
10807,65,Male,0,2024-08-22
10808,60,Male,1,2023-01-06
10809,57,Female,1,2024-03-06
10810,48,Female,0,2022-01-24
10811,63,Male,1,2023-07-04
10812,67,Female,0,2022-12-04
10813,22,Female,1,2024-02-24
10814,28,Female,0,2023-09-07
10815,51,Female,1,2025-12-22
10816,20,Male,0,2022-04-11
10817,23,Female,1,2024-12-16
10818,18,Female,0,2024-02-29
10819,70,Male,1,2025-10-24
10820,23,Female,0,2023-12-05
10821,55,Male,0,2025-11-14
10822,28,Male,1,2021-03-27
10823,67,Male,0,2026-03-03
10824,36,Female,1,2022-08-11
10825,53,Male,1,2023-07-28
10826,54,Female,0,2024-08-31
10827,32,Male,0,2022-05-22
10828,56,Female,0,2025-03-20
10829,57,Female,1,2024-01-08
10830,29,Female,0,2022-11-01
10831,23,Female,1,2024-04-21
10832,57,Female,1,2024-08-12
10833,38,Female,1,2023-07-12
10834,59,Female,0,2024-05-16
10835,69,Male,1,2023-07-07
10836,26,Female,0,2022-03-05
10837,66,Male,0,2025-06-30
10838,63,Female,1,2024-12-02
10839,63,Female,0,2022-10-31
10840,52,Female,0,2022-01-25
10841,66,Female,1,2024-03-23
10842,23,Female,1,2024-04-15
10843,52,Female,1,2025-11-17
10844,35,Male,0,2025-04-19
10845,44,Female,0,2022-04-11
10846,26,Male,1,2024-12-31
10847,48,Female,1,2022-11-16
10848,21,Male,0,2026-01-11
10849,45,Female,1,2021-09-30
10850,44,Male,0,2023-06-24
10851,52,Male,0,2024-09-22
10852,53,Female,1,2021-07-12
10853,44,Male,0,2021-05-07
10854,46,Female,1,2025-06-24
10855,34,Female,1,2024-04-25
10856,47,Female,0,2025-11-29
10857,30,Female,0,2025-02-21
10858,64,Male,1,2023-05-10
10859,56,Female,0,2025-03-13
10860,22,Female,1,2024-11-06
10861,56,Female,0,2022-04-24
10862,18,Female,0,2023-12-19
10863,51,Female,1,2021-04-27
10864,61,Female,1,2022-05-05
10865,38,Male,0,2025-08-11
10866,33,Female,1,2023-08-11
10867,29,Female,1,2021-09-02
10868,42,Female,0,2023-01-29
10869,42,Female,1,2021-12-22
10870,28,Female,1,2024-12-21
10871,34,Male,0,2022-08-04
10872,30,Male,0,2023-06-27
10873,62,Female,1,2021-12-27
10874,65,Female,0,2024-07-04
10875,45,Female,1,2021-08-23
10876,31,Female,0,2023-11-11
10877,61,Male,0,2021-06-29
10878,49,Male,0,2022-11-20
10879,57,Male,0,2024-08-22
10880,20,Female,1,2022-05-01
10881,60,Male,1,2023-06-17
10882,63,Male,0,2024-01-17
10883,43,Male,0,2022-07-15
10884,49,Female,1,2022-11-12
10885,37,Male,1,2024-09-12
10886,53,Female,1,2023-01-28
10887,20,Female,1,2022-04-21
10888,18,Female,0,2023-01-11
10889,26,Female,0,2025-03-16
10890,64,Female,0,2021-09-29
10891,43,Female,1,2024-11-06
10892,22,Male,1,2023-12-15
10893,50,Male,0,2025-05-02
10894,58,Female,1,2021-03-15
10895,63,Female,0,2026-02-24
10896,35,Male,1,2022-07-17
10897,31,Male,0,2021-04-27
10898,28,Female,1,2021-08-31
10899,27,Female,1,2022-03-01
10900,27,Female,0,2025-04-09
10901,29,Female,1,2023-11-04
10902,28,Male,1,2023-09-06
10903,61,Male,0,2023-01-20
10904,65,Male,1,2022-03-24
10905,54,Female,1,2024-12-21
10906,52,Male,1,2024-05-27
10907,28,Male,0,2025-10-26
10908,40,Male,0,2022-03-17
10909,42,Female,0,2025-10-14
10910,42,Male,1,2022-12-28
10911,64,Female,1,2022-08-08
10912,64,Female,1,2023-01-24
10913,48,Male,1,2023-12-25
10914,41,Male,1,2022-03-11
10915,37,Male,1,2025-08-17
10916,45,Female,0,2023-07-12
10917,28,Female,1,2022-08-13
10918,42,Male,0,2023-03-05
10919,34,Male,1,2024-02-03
10920,59,Male,0,2021-12-22
10921,21,Female,0,2025-10-01
10922,50,Female,1,2023-08-31
10923,51,Male,0,2022-02-13
10924,45,Female,0,2025-01-23
10925,48,Male,1,2021-06-21
10926,52,Female,0,2023-06-10
10927,63,Male,0,2023-03-19
10928,29,Male,1,2021-05-28
10929,18,Female,1,2023-09-01
10930,59,Female,1,2026-02-24
10931,58,Male,1,2022-01-31
10932,26,Male,1,2021-12-01
10933,68,Male,0,2022-12-12
10934,21,Female,1,2025-01-09
10935,24,Female,1,2023-01-22
10936,48,Male,1,2022-03-08
10937,46,Male,1,2021-08-02
10938,31,Male,1,2022-09-08
10939,39,Female,0,2022-06-23
10940,60,Male,0,2021-11-19
10941,18,Male,0,2023-08-20
10942,59,Male,1,2025-11-21
10943,31,Female,1,2022-11-18
10944,59,Male,1,2022-03-01
10945,61,Female,0,2023-10-15
10946,25,Male,1,2022-07-06
10947,56,Female,0,2023-12-24
10948,65,Male,1,2023-03-04
10949,21,Female,0,2021-07-30
10950,29,Male,1,2021-08-18
10951,39,Female,0,2024-12-13
10952,65,Female,0,2021-11-04
10953,51,Female,1,2023-10-17
10954,62,Female,1,2023-12-22
10955,51,Male,0,2023-08-05
10956,40,Female,0,2022-10-29
10957,40,Male,1,2025-05-03
10958,38,Male,1,2025-10-28
10959,56,Female,1,2023-02-18
10960,58,Female,0,2021-08-19
10961,25,Male,1,2022-09-11
10962,36,Male,0,2022-06-12
10963,61,Male,0,2023-07-22
10964,52,Female,0,2025-12-09
10965,46,Male,1,2021-04-25
10966,35,Male,1,2025-02-14
10967,70,Female,1,2023-08-21
10968,37,Female,1,2021-06-15
10969,39,Male,0,2022-05-13
10970,66,Female,1,2024-02-01
10971,57,Female,0,2025-03-02
10972,39,Female,1,2023-03-03
10973,24,Male,1,2025-09-18
10974,21,Female,0,2021-05-14
10975,49,Male,1,2024-10-22
10976,47,Male,1,2024-06-23
10977,53,Female,0,2021-08-07
10978,62,Female,1,2021-06-02
10979,18,Male,1,2024-06-13
10980,22,Male,1,2021-10-23
10981,44,Female,1,2022-10-18
10982,29,Female,0,2024-07-10
10983,55,Female,0,2022-07-14
10984,68,Female,0,2023-02-13
10985,68,Female,0,2022-03-09
10986,58,Male,1,2025-04-15
10987,34,Male,1,2021-09-03
10988,45,Female,1,2025-11-16
10989,61,Female,0,2024-12-17
10990,26,Male,1,2021-06-28
10991,53,Female,1,2023-12-08
10992,34,Female,1,2026-01-24
10993,33,Male,1,2025-03-18
10994,61,Female,1,2022-12-13
10995,67,Male,0,2024-04-10
10996,45,Male,1,2025-04-27
10997,58,Male,1,2024-03-10
10998,36,Male,0,2023-10-13
10999,51,Male,1,2022-09-15
11000,47,Male,0,2021-08-05
11001,38,Male,1,2022-05-11
11002,30,Male,1,2022-03-18
11003,30,Male,0,2021-08-19
11004,22,Male,1,2025-07-18
11005,24,Female,1,2026-01-14
11006,24,Male,0,2024-09-07
11007,41,Female,1,2021-04-11
11008,58,Male,0,2024-10-01
11009,21,Male,1,2023-09-23
11010,21,Female,1,2022-10-17
11011,28,Female,1,2023-03-07
11012,59,Male,0,2021-09-25
11013,25,Male,1,2025-06-27
11014,22,Male,1,2021-09-08
11015,24,Female,0,2024-09-03
11016,61,Male,0,2021-04-06
11017,61,Female,0,2025-12-17
11018,67,Female,0,2021-07-04
11019,69,Male,1,2022-04-30
11020,67,Female,1,2024-03-28
11021,24,Male,0,2023-04-27
11022,58,Female,0,2022-08-11
11023,61,Female,1,2026-02-18
11024,45,Female,0,2024-04-07
11025,60,Male,1,2024-12-07
11026,52,Male,1,2021-05-07
11027,56,Female,1,2022-07-02
11028,21,Female,1,2021-04-19
11029,63,Female,0,2024-01-03
11030,61,Male,0,2024-08-19
11031,46,Male,1,2023-03-27
11032,69,Female,0,2022-04-15
11033,58,Female,0,2024-12-02
11034,33,Male,0,2025-05-03
11035,22,Male,1,2024-10-17
11036,35,Female,1,2023-07-13
11037,43,Male,1,2021-07-14
11038,26,Male,1,2022-04-08
11039,50,Female,0,2025-11-03
